,lon,lat,datetime,adt,ugos,vgos,vgosa,err,sla,ugosa,mag
0,-78.98439223,27.18793505,2014-11-15,0.7547,-0.1131,-0.13040000000000002,-0.1345,0.030100000000000002,0.07440000000000001,-0.09190000000000001,0.17261451271547246
1,-78.95282498,27.17238578,2014-11-16,0.761,-0.11610000000000001,-0.1199,-0.124,0.031400000000000004,0.08070000000000001,-0.09480000000000001,0.16689883163162048
2,-78.92459844,27.15675044,2014-11-17,0.7579,-0.1178,-0.1067,-0.11080000000000001,0.033,0.0776,-0.0965,0.15893939096397722
3,-78.91246217,27.14615786,2014-11-18,0.7619,-0.0891,-0.052000000000000005,-0.0562,0.032100000000000004,0.0816,-0.0678,0.10316399565739977
4,-78.92916575,27.14573839,2014-11-19,0.7529,-0.0526,-0.0374,-0.0415,0.0327,0.0726,-0.0313,0.0645408397838144
5,-78.98745872,27.16062035,2014-11-20,0.7529,-0.0468,0.031200000000000002,0.027,0.0333,0.0726,-0.025500000000000002,0.056246599897238236
6,-79.09873853,27.19541617,2014-11-21,0.7732,-0.0292,0.1163,-0.0777,0.0233,0.09770000000000001,-0.0172,0.11990967433864543
7,-79.2743831,27.25507958,2014-11-22,0.7154,0.0014,0.48040000000000005,-0.21180000000000002,0.0184,0.11380000000000001,0.0252,0.48040203996236325
8,-79.39490929,27.30909778,2014-11-23,0.7137,-0.0073,0.44270000000000004,-0.2495,0.0182,0.1121,0.0166,0.44276018339502937
9,-79.48233566,27.35695499,2014-11-24,0.7060000000000001,-0.022000000000000002,0.3936,-0.29860000000000003,0.0179,0.1044,0.0019,0.39421435793233106
10,-79.49109774,27.38322669,2014-11-25,0.7012,-0.0058000000000000005,0.3704,-0.32180000000000003,0.0178,0.09960000000000001,0.0181,0.3704454075838976
11,-79.37329968,27.37008661,2014-11-26,0.6988000000000001,0.0054,0.3461,-0.3461,0.0177,0.09730000000000001,0.0292,0.34614212398955435
12,-79.27108191,27.35650795,2014-11-27,0.6957,0.00030000000000000003,0.35760000000000003,-0.3346,0.0178,0.0941,0.0241,0.35760012583890405
13,-79.25583472,27.35516011,2014-11-28,0.6862,-0.0022,0.333,-0.3592,0.0178,0.08460000000000001,0.0216,0.33300726718796997
14,-79.20201259,27.33428513,2014-11-29,0.7337,0.0494,0.32830000000000004,0.1246,0.0184,0.057300000000000004,0.0539,0.33199585840790247
15,-79.14626861,27.31705843,2014-11-30,0.7329,0.0253,0.3415,0.1378,0.0187,0.056400000000000006,0.0297,0.34243589181042344
16,-79.14639479,27.32614589,2014-12-01,0.7367,0.013800000000000002,0.3511,0.14750000000000002,0.019100000000000002,0.0603,0.0183,0.3513711001206559
17,-79.16867927,27.35942524,2014-12-02,0.7423000000000001,-0.0086,0.3446,0.1409,0.0193,0.0659,-0.0041,0.3447072961223768
18,-79.12635561,27.39681302,2014-12-03,0.7456,-0.029,0.3417,0.138,0.019200000000000002,0.06910000000000001,-0.0245,0.34292840360635046
19,-79.0962681,27.44285587,2014-12-04,0.7476,-0.0558,0.3185,0.1148,0.0187,0.0712,-0.0514,0.3233510321616432
20,-79.0676465,27.48742442,2014-12-05,0.7533000000000001,-0.0632,0.2644,0.0608,0.0177,0.07690000000000001,-0.0587,0.27184848721300625
21,-79.09148322,27.53203726,2014-12-06,0.7664000000000001,-0.0747,0.2585,0.0726,0.0181,0.0911,-0.08080000000000001,0.2690768291770958
22,-79.10839818,27.54111245,2014-12-07,0.7692,-0.1077,0.22840000000000002,0.0426,0.0173,0.09390000000000001,-0.11380000000000001,0.2525190091854473
23,-79.12841103,27.51998387,2014-12-08,0.7727,-0.11900000000000001,0.192,0.0061,0.017,0.0974,-0.12510000000000002,0.22588713996153034
24,-79.11024439,27.44240919,2014-12-09,0.7426,-0.14550000000000002,0.0644,-0.13920000000000002,0.0152,0.06620000000000001,-0.14100000000000001,0.159115084137237
25,-79.04644587,27.33961317,2014-12-10,0.7448,-0.13870000000000002,0.0253,-0.17830000000000001,0.0158,0.0684,-0.1342,0.14098858109790313
26,-78.9880761,27.23199387,2014-12-11,0.7003,-0.154,0.0562,0.0521,0.024,0.02,-0.1328,0.16393425511466478
27,-79.00477093,27.1461908,2014-12-12,0.7156,-0.0883,-0.10020000000000001,-0.2942,0.016800000000000002,0.040100000000000004,-0.07640000000000001,0.13355496995619445
28,-79.14968962,27.10030801,2014-12-13,0.7103,-0.0881,-0.0859,-0.27990000000000004,0.0175,0.0349,-0.0761,0.12304641400707296
29,-79.30318806,27.06342431,2014-12-14,0.6912,-0.049,0.3088,-0.3977,0.014,0.0907,-0.039400000000000004,0.31266346124867234
30,-79.39392334,27.02123244,2014-12-15,0.6778000000000001,-0.0483,0.31010000000000004,-0.39640000000000003,0.013800000000000002,0.07730000000000001,-0.038700000000000005,0.3138389714487352
31,-79.44723341,26.97685318,2014-12-16,0.6537000000000001,-0.0485,0.3315,-0.3856,0.012700000000000001,0.053700000000000005,-0.0286,0.33502910321343726
32,-79.46986943,26.93067581,2014-12-17,0.6447,-0.0429,0.3563,-0.3608,0.012700000000000001,0.0446,-0.023,0.35887337599771874
33,-79.46745464,26.88302467,2014-12-18,0.6355000000000001,-0.0367,0.3995,-0.3176,0.0129,0.0354,-0.0167,0.40118217806876716
34,-79.44561231,26.8342246,2014-12-19,0.6295000000000001,-0.0369,0.4073,-0.3098,0.013300000000000001,0.029500000000000002,-0.016900000000000002,0.40896809166486325
35,-79.40996567,26.78460098,2014-12-20,0.6296,-0.0354,0.46240000000000003,-0.25470000000000004,0.013800000000000002,0.0296,-0.0154,0.4637530808523001
36,-79.36613799,26.73447973,2014-12-21,0.6267,0.0258,0.5442,-0.1723,0.0148,0.0324,0.060500000000000005,0.5448112333643644
37,-79.32114686,26.68426847,2014-12-22,0.6272,0.0224,0.5574,-0.15910000000000002,0.015000000000000001,0.0329,0.057,0.5578499081294179
38,-78.74513869,26.44818354,2015-01-04,0.6972,0.24600000000000002,0.12810000000000002,0.1182,0.021400000000000002,0.0714,0.2223,0.27735466464438635
39,-78.88391492,26.54045323,2015-01-05,0.6792,0.1468,-0.040100000000000004,-0.0211,0.0212,0.018000000000000002,0.1824,0.1521783493142175
40,-79.0969167,26.71177262,2015-01-06,0.6916,-0.0014,0.0979,-0.1115,0.014,0.0291,0.0427,0.09791000970278779
41,-79.31543508,26.912771,2015-01-07,0.6526000000000001,-0.025500000000000002,0.6234000000000001,-0.0937,0.0131,0.0526,-0.0055000000000000005,0.6239213171546554
42,-79.48440541,27.10674333,2015-01-08,0.658,-0.0194,0.6702,-0.0363,0.013900000000000001,0.0575,-0.0099,0.6704807230636837
43,-79.54876304,27.25723061,2015-01-09,0.4949,0.0077,1.1700000000000002,-0.111,0.016300000000000002,0.06330000000000001,0.0438,1.1700253373324871
44,-79.45344336,27.32793979,2015-01-10,0.6634,-0.013300000000000001,0.7257,0.0335,0.0165,0.0618,0.0106,0.7258218651983419
45,-79.23382692,27.31249295,2015-01-11,0.7381000000000001,-0.0767,0.1837,-0.02,0.0164,0.061700000000000005,-0.0722,0.19906928442127883
46,-79.19820992,27.28132431,2015-01-12,0.7389,-0.101,0.18510000000000001,-0.018600000000000002,0.0165,0.0625,-0.0966,0.21086253816171333
47,-79.22013838,27.37519474,2015-01-13,0.736,-0.1194,0.22990000000000002,0.0262,0.0165,0.059500000000000004,-0.1149,0.2590566926369593
48,-79.22892019,27.49815518,2015-01-14,0.7355,-0.11800000000000001,0.25070000000000003,0.0471,0.0166,0.059000000000000004,-0.1135,0.2770820997466275
49,-79.20329867,27.57878023,2015-01-15,0.7542,-0.041800000000000004,0.34790000000000004,0.1621,0.0189,0.0789,-0.047900000000000005,0.35040212613510213
50,-79.21535228,27.46383051,2015-01-16,0.7299,-0.1247,0.21630000000000002,0.012700000000000001,0.0171,0.0534,-0.1202,0.24967134397042848
51,-79.1908981,27.30211953,2015-01-17,0.728,-0.0975,0.2147,0.011000000000000001,0.0176,0.0516,-0.093,0.23580148430406456
52,-79.3292941,27.53270521,2015-01-18,0.6634,-0.0339,0.6722,-0.0043,0.0198,0.060000000000000005,-0.0128,0.673054269728675
53,-79.50140182,27.9992581,2015-01-19,0.4889,0.049300000000000004,1.2308000000000001,-0.07050000000000001,0.0158,0.055900000000000005,0.108,1.2317869661593275
54,-79.65564004,28.58281177,2015-01-20,0.4903,-0.10020000000000001,1.1593,-0.048100000000000004,0.0238,0.0077,0.030000000000000002,1.1636221594658638
55,-79.74042753,29.16613563,2015-01-21,0.49710000000000004,0.0047,1.0673000000000001,0.0709,0.0362,-0.0315,0.10640000000000001,1.0673103484928834
56,-79.7041831,29.63446887,2015-01-22,0.5175000000000001,-0.1241,0.9316000000000001,0.0043,0.0482,-0.0419,-0.11860000000000001,0.9398294366532686
57,-79.4953255,29.87496201,2015-01-23,0.6693,-0.029900000000000003,0.41150000000000003,0.0342,0.0509,-0.0102,-0.066,0.4125848518789802
58,-79.06227354,29.7747475,2015-01-24,0.7189,0.0033,0.062200000000000005,0.0313,0.0396,0.0054,0.0189,0.06228747867749987
59,-78.51133059,29.40736283,2015-01-25,0.7064,0.0814,-0.23440000000000003,-0.1622,0.0324,0.031400000000000004,0.08370000000000001,0.24813165860083233
60,-77.98463063,29.3655583,2015-01-26,0.5956,0.2548,-0.17980000000000002,-0.20020000000000002,0.0166,-0.07350000000000001,0.1799,0.31185105419093906
61,-77.43452078,29.013975,2015-01-27,0.7142000000000001,0.5707,0.2459,0.1582,0.0206,0.0165,0.47100000000000003,0.6214219983232007
62,-77.54099891,28.32005733,2015-01-28,0.9461,0.2555,0.19240000000000002,0.08650000000000001,0.0188,0.2169,0.2856,0.3198406009248982
63,-78.15392924,28.04095196,2015-01-29,0.9068,-0.0292,0.32280000000000003,0.26990000000000003,0.018500000000000003,0.2172,0.0727,0.32411800320253736
64,-78.20143842,28.13988424,2015-01-30,0.9093,-0.0004,0.34040000000000004,0.28750000000000003,0.0183,0.2197,0.1015,0.34040023501754524
65,-78.72211363,27.76081795,2015-01-31,0.7473000000000001,-0.1285,0.2691,0.2943,0.022500000000000003,0.0918,-0.0682,0.29820640502846346
66,-79.41163435,27.40042763,2015-02-01,0.6466000000000001,0.0246,0.47100000000000003,-0.2212,0.0166,0.045000000000000005,0.0485,0.47164198286412123
67,-79.58849123,27.58879938,2015-02-02,0.4944,0.0397,1.1758,-0.11380000000000001,0.0134,0.061700000000000005,0.0771,1.1764700293675143
68,-79.51946512,27.90369585,2015-02-03,0.48600000000000004,-0.013900000000000001,1.2554,-0.0459,0.0137,0.053000000000000005,0.0448,1.2554769492109363
69,-79.42829288,28.00121846,2015-02-04,0.6537000000000001,-0.0494,0.6543,0.0164,0.020200000000000003,0.0519,0.0149,0.6561622131759798
70,-79.32525633,28.06844712,2015-02-05,0.658,-0.0378,0.6555000000000001,0.0176,0.0213,0.0562,0.0264,0.6565889810223745
71,-79.26736664,28.11855325,2015-02-06,0.663,-0.026600000000000002,0.6612,0.0233,0.0228,0.061200000000000004,0.0376,0.661734841156184
72,-79.28201161,28.25327873,2015-02-07,0.6667000000000001,0.0307,0.5474,-0.025900000000000003,0.0256,0.051500000000000004,0.1222,0.5482602028234405
73,-79.28092774,28.59131425,2015-02-08,0.6612,0.032600000000000004,0.39780000000000004,-0.1296,0.0287,0.029400000000000003,0.1066,0.399133561605636
74,-79.4827753,29.38113577,2015-02-09,0.6724,0.064,0.13570000000000002,-0.2283,0.028800000000000003,0.0078000000000000005,0.09730000000000001,0.1500349625920572
75,-79.73780807,30.22993786,2015-02-10,0.5453,0.2336,0.5324,-0.45230000000000004,0.0356,-0.005,0.0813,0.5813937736164707
76,-79.46359066,30.59757258,2015-02-11,0.5154,0.2232,0.4576,-0.2159,0.047,-0.08710000000000001,-0.0438,0.509132595695856
77,-79.34417565,30.52494594,2015-02-12,0.5129,0.2528,0.4379,-0.23550000000000001,0.0485,-0.0896,-0.0142,0.5056325246658882
78,-79.3815007,30.42312453,2015-02-13,0.5680000000000001,0.2604,0.3639,-0.1792,0.0444,-0.08070000000000001,0.0917,0.44747220025382584
79,-79.51467022,30.2167782,2015-02-14,0.5459,0.2674,0.5571,-0.42760000000000004,0.041,-0.0044,0.11510000000000001,0.6179507828298303
80,-79.14204198,30.34501555,2015-02-15,0.6079,0.1574,0.22740000000000002,0.0487,0.053700000000000005,-0.09730000000000001,0.06770000000000001,0.27656015620475777
81,-78.12489989,30.67791486,2015-02-16,0.6946,-0.023700000000000002,0.1952,0.2898,0.0244,0.0018000000000000002,0.055,0.19663349155217685
82,-77.82817632,30.41432958,2015-02-17,0.7545000000000001,0.2093,0.21430000000000002,0.2499,0.0267,0.09860000000000001,0.2639,0.2995512977771921
83,-77.41182466,30.31785419,2015-02-18,0.7843,0.037700000000000004,0.1206,0.057,0.0227,0.14300000000000002,0.0927,0.1263552531555376
84,-77.54441516,30.24098301,2015-02-19,0.8103,0.0897,-0.0626,-0.0908,0.023,0.1776,0.117,0.1093839567761196
85,-77.59744867,29.91731843,2015-02-20,0.8239000000000001,-0.024,-0.2184,-0.2602,0.026000000000000002,0.1908,-0.0325,0.21971472413108778
86,-77.45709759,29.72517665,2015-02-21,0.7798,-0.07780000000000001,-0.1857,-0.2575,0.023700000000000002,0.1303,-0.1534,0.20133884374357572
87,-76.86351891,29.95806553,2015-02-22,0.7719,-0.2277,-0.0519,-0.1241,0.0323,0.1061,-0.26330000000000003,0.23353993234562692
88,-77.31863129,29.22144423,2015-02-23,0.7245,-0.2549,-0.2296,-0.3174,0.0182,0.0268,-0.3546,0.3430600093278143
89,-78.19069477,28.17193688,2015-02-24,0.6268,-0.3865,-0.3216,-0.3745,0.0234,-0.06280000000000001,-0.2846,0.5028009645973245
90,-78.6569989,27.66171836,2015-02-25,0.6454000000000001,-0.1442,-0.556,-0.4913,0.0291,-0.006900000000000001,-0.19890000000000002,0.5743950208697844
91,-78.83107333,27.49597827,2015-02-26,0.6901,-0.17800000000000002,-0.25670000000000004,-0.23770000000000002,0.027200000000000002,0.0097,-0.20350000000000001,0.31237619947748907
92,-78.98215129,27.26043048,2015-02-27,0.6902,-0.17550000000000002,-0.22390000000000002,-0.2048,0.026000000000000002,0.0097,-0.20090000000000002,0.28448455142590784
93,-79.3091988,26.66331953,2015-02-28,0.5922000000000001,0.0356,0.7925000000000001,0.076,0.0137,-0.0021000000000000003,0.0703,0.7932991932430035
94,-79.17217886,26.5749304,2015-03-01,0.6668000000000001,0.0838,0.2412,0.0318,0.0184,0.0043,0.1279,0.255342671717831
95,-78.72352452,27.11956003,2015-03-02,0.5899,-0.1388,-0.2722,-0.29450000000000004,0.024,-0.0825,-0.12560000000000002,0.30554587216979384
96,-78.42147926,27.62368974,2015-03-03,0.5385,0.08710000000000001,-0.3447,-0.3271,0.0199,-0.10890000000000001,0.0422,0.35553410525574053
97,-78.32016331,27.95935666,2015-03-04,0.5426,-0.06470000000000001,-0.3584,-0.37160000000000004,0.0207,-0.1135,0.0165,0.36419314930404717
98,-78.4736969,27.99969875,2015-03-05,0.5342,-0.0456,-0.3169,-0.3302,0.021,-0.12190000000000001,0.0356,0.320163973613522
99,-78.90031995,27.65927058,2015-03-06,0.6882,-0.053700000000000005,-0.28290000000000004,-0.2225,0.0167,0.0155,-0.08800000000000001,0.28795155842606585
100,-79.09889623,27.55027093,2015-03-07,0.6958000000000001,-0.0906,0.38170000000000004,0.1958,0.018500000000000003,0.0206,-0.09670000000000001,0.3923050471253206
101,-78.71041414,28.02374971,2015-03-08,0.5865,0.0064,-0.44780000000000003,-0.4539,0.0201,-0.0858,0.0868,0.44784573236774294
102,-78.6148464,27.82085058,2015-03-09,0.5811000000000001,0.0819,-0.558,-0.5328,0.0234,-0.07440000000000001,0.1422,0.5639783772450856
103,-78.39721647,27.63168891,2015-03-10,0.5392,0.32270000000000004,-0.228,-0.21030000000000001,0.0287,-0.1082,0.2778,0.39511933640357316
104,-78.12748733,27.49505371,2015-03-11,0.6179,0.44170000000000004,-0.0296,-0.0019,0.0349,-0.040400000000000005,0.3332,0.4426906933740532
105,-77.9107089,27.3714888,2015-03-12,0.6223000000000001,0.4178,-0.21810000000000002,-0.18530000000000002,0.027700000000000002,-0.031,0.3529,0.4713008062798111
106,-77.83952368,27.22886672,2015-03-13,0.7138,0.3473,-0.30460000000000004,-0.2265,0.0324,0.035,0.20520000000000002,0.4619507008328919
107,-77.95725928,27.04447932,2015-03-14,0.7245,0.3511,-0.3408,-0.2626,0.033,0.045700000000000005,0.20900000000000002,0.4893013897384719
108,-78.3722921,26.83405052,2015-03-15,0.7766000000000001,-0.1177,0.0748,-0.0507,0.0407,0.10310000000000001,-0.1075,0.13945726944121628
109,-78.85350761,26.75908166,2015-03-16,0.7416,-0.0109,0.2374,0.2442,0.0244,0.07,0.0206,0.23765009993686095
110,-79.24138159,26.96435406,2015-03-17,0.7008,0.0589,0.4096,0.2207,0.0193,0.029300000000000003,0.0781,0.4138132066524702
111,-79.37638982,27.59200698,2015-03-18,0.6085,-0.09050000000000001,0.7326,0.056100000000000004,0.0207,0.0051,-0.0694,0.7381686866834708
112,-79.21836156,28.50247979,2015-03-19,0.6933,-0.0748,0.0757,-0.0436,0.0307,0.0067,-0.046200000000000005,0.1064214733970546
113,-79.00443811,29.00141131,2015-03-20,0.7262000000000001,0.0167,0.1595,0.1022,0.0346,0.034300000000000004,0.0159,0.1603718803281922
114,-78.95047076,29.61503188,2015-03-21,0.7098,0.1203,0.0932,0.18150000000000002,0.0391,0.0187,0.1642,0.15217861216347062
115,-78.83529963,29.92834062,2015-03-22,0.6733,0.1199,0.0246,0.10690000000000001,0.0368,-0.0291,0.1632,0.12239758984555212
116,-78.36948533,30.4210599,2015-03-23,0.7403000000000001,-0.316,0.17980000000000002,0.30160000000000003,0.020200000000000003,0.0438,-0.25570000000000004,0.3635712309850712
117,-78.51899842,30.16963397,2015-03-24,0.6426000000000001,0.0025,0.0915,0.2175,0.029400000000000003,-0.0575,0.047400000000000005,0.09153414663392016
118,-79.35644732,29.9016145,2015-03-25,0.6373,0.08410000000000001,0.4188,0.0415,0.0402,-0.042300000000000004,0.048,0.42716068405226626
119,-79.67835963,30.6722648,2015-03-26,0.4587,0.2316,1.0726,-0.0915,0.026000000000000002,0.02,-0.1759,1.0973191513866876
120,-78.79481388,31.3418184,2015-03-27,0.5276000000000001,0.6429,0.5918,0.0388,0.021,-0.0388,-0.0078000000000000005,0.8738121365602564
121,-78.01433276,31.21869852,2015-03-28,0.7511,0.2242,0.0568,0.1165,0.0281,0.0371,0.2152,0.2312831165476633
122,-77.70214084,30.74232954,2015-03-29,0.6667000000000001,0.0417,-0.2074,-0.22210000000000002,0.02,0.0043,0.1085,0.21155058496728388
123,-77.67393695,30.28575309,2015-03-30,0.7161000000000001,0.29000000000000004,-0.012100000000000001,-0.0354,0.0183,0.0711,0.3413,0.29025232126548106
